Type	Rank	Freq	Range	NormFreq	NormRange
jıllarında sankt peterburgta húkimet	97	1	1	57.827	1.000
jıllarında túr hám mazmun	97	1	1	57.827	1.000
jıllarında xx ásirdiń basında	97	1	1	57.827	1.000
jıllarında ázerbayjanǵa monǵollar xiv	97	1	1	57.827	1.000
jıllı bolıwınıń sebebi ol	97	1	1	57.827	1.000
jıllı hám jawınlı máwsim	97	1	1	57.827	1.000
jıllı hám qurǵaq bolıwınıń	97	1	1	57.827	1.000
jıllı jerler esaplanıp onıń	97	1	1	57.827	1.000
jıllıq jawın mm den	97	1	1	57.827	1.000
jıllıq yubileyi unesco tárepinen	97	1	1	57.827	1.000
jıllıqlarda jaratılǵan arxeologiyalıq materiallar	97	1	1	57.827	1.000
jıllıqlarǵa tiyisli saz hám	97	1	1	57.827	1.000
jıllıǵında tanımalı qaraqalpaq shayırı	97	1	1	57.827	1.000
jıllıǵınıń belgileniwi jılı shayırdıń	97	1	1	57.827	1.000
jıltır sóz emes bálki	97	1	1	57.827	1.000
jılı afinalılar persidler menen	97	1	1	57.827	1.000
jılı aprelde júrek awırıwınan	97	1	1	57.827	1.000
jılı aral teńizi poselkasında	97	1	1	57.827	1.000
jılı arzımbet jırawdan q	97	1	1	57.827	1.000
jılı avgusta berdaq tuwralı	97	1	1	57.827	1.000
jılı bakuda súwretshilik mektebi	97	1	1	57.827	1.000
jılı bakuda ázerbayjan teatr	97	1	1	57.827	1.000
jılı barsakelmes atawınıń batıs	97	1	1	57.827	1.000
jılı basıla basladı jılı	97	1	1	57.827	1.000
jılı basıp shıǵarılǵan u	97	1	1	57.827	1.000
jılı bir topar dvoryanlar	97	1	1	57.827	1.000
jılı birinshi notalı xalıq	97	1	1	57.827	1.000
jılı birlesken mámleketlik teatrı	97	1	1	57.827	1.000
jılı bolıp ótken aytısta	97	1	1	57.827	1.000
jılı dawam ettirilip telekórsetiw	97	1	1	57.827	1.000
jılı duelde óltiriledi ol	97	1	1	57.827	1.000
jılı dúzildi jılǵa shekem	97	1	1	57.827	1.000
jılı dúzilgen muzıka ázerbayjan	97	1	1	57.827	1.000
jılı dúzilgen súwretlew óneri	97	1	1	57.827	1.000
jılı eliw tórt jasında	97	1	1	57.827	1.000
jılı esemurat jırawdan r	97	1	1	57.827	1.000
jılı eń birinshi ret	97	1	1	57.827	1.000
jılı fevralda sol dáwirdiń	97	1	1	57.827	1.000
jılı fizika tarawı boyınsha	97	1	1	57.827	1.000
jılı gektarlı ámiwdáryanıń aǵımı	97	1	1	57.827	1.000
jılı gollandlı nikolay bitsen	97	1	1	57.827	1.000
jılı házirgi qazaqstannıń semey	97	1	1	57.827	1.000
jılı izrail húkimeti einsteindi	97	1	1	57.827	1.000
jılı i̇bn xordadbek onı	97	1	1	57.827	1.000
jılı i̇staxdi kazbin dep	97	1	1	57.827	1.000
jılı jasında duelde óltiriledi	97	1	1	57.827	1.000
jılı jazılǵan lisanut tayr	97	1	1	57.827	1.000
jılı jazılǵanın kórsetedi qosımsha	97	1	1	57.827	1.000
jılı jazıwınsha tómengi ámiwdáryada	97	1	1	57.827	1.000
jılı jıl burın aral	97	1	1	57.827	1.000
jılı jılı qaraqalpaq xalqınıń	97	1	1	57.827	1.000
jılı karam jırawdan a	97	1	1	57.827	1.000
jılı kartaǵa túsirgen bolsa	97	1	1	57.827	1.000
jılı kartaǵa túsirgen maǵlıwmatlar	97	1	1	57.827	1.000
jılı konservatoriya jılı birinshi	97	1	1	57.827	1.000
jılı kórsetilgen rejissyor b	97	1	1	57.827	1.000
jılı marafon aralıǵına juwırıw	97	1	1	57.827	1.000
jılı metrge túsip ketti	97	1	1	57.827	1.000
jılı moynaq rayonı aymaǵına	97	1	1	57.827	1.000
jılı n baskakov qaraqalpaq	97	1	1	57.827	1.000
jılı nájib asim tárepinen	97	1	1	57.827	1.000
jılı ol aqsh puqarasına	97	1	1	57.827	1.000
jılı orta aziya rossiya	97	1	1	57.827	1.000
jılı payda boldı áyyemgi	97	1	1	57.827	1.000
jılı pushkin sankt peterburgta	97	1	1	57.827	1.000
jılı q maqsetov n	97	1	1	57.827	1.000
jılı qabıl etilgen shártnama	97	1	1	57.827	1.000
jılı qaraqalpaq xalqınıń ataqlı	97	1	1	57.827	1.000
jılı qazaqtıń shayır qızı	97	1	1	57.827	1.000
jılı qurbanbay jırawdan besinshi	97	1	1	57.827	1.000
jılı qırǵa úshinshi mártebe	97	1	1	57.827	1.000
jılı qıyas jırawdan jazıp	97	1	1	57.827	1.000
jılı r glierdiń shaxsánem	97	1	1	57.827	1.000
jılı rejissyor t tagizoda	97	1	1	57.827	1.000
jılı samarqandlı kolligraf zeynul	97	1	1	57.827	1.000
jılı shayırdıń jıllıq yubileyi	97	1	1	57.827	1.000
jılı simfoniyalıq orkestr dúzildi	97	1	1	57.827	1.000
jılı sorkól degen awılda	97	1	1	57.827	1.000
jılı tashkentte shıǵarılatuǵın túrkstan	97	1	1	57.827	1.000
jılı teńizdiń qáddi jılǵa	97	1	1	57.827	1.000
jılı ts balıq awlanıp	97	1	1	57.827	1.000
jılı tuwılǵanlıǵı belgisiz biraqta	97	1	1	57.827	1.000
jılı táńirbergen jırawdan a	97	1	1	57.827	1.000
jılı túrk alımı nájib	97	1	1	57.827	1.000
jılı túrkistan general gubernatorlıǵınıń	97	1	1	57.827	1.000
jılı túrkstan qalalarında tamashalar	97	1	1	57.827	1.000
jılı tús qalasınıń átirapındaǵı	97	1	1	57.827	1.000
jılı túsirdi jıl a	97	1	1	57.827	1.000
jılı u hojibekovtıń arshin	97	1	1	57.827	1.000
jılı xafizi abduda dep	97	1	1	57.827	1.000
jılı xiratta qaytıs boladı	97	1	1	57.827	1.000
jılı xorasan taxtın iyelegeń	97	1	1	57.827	1.000
jılı xorasannıń jam qalasında	97	1	1	57.827	1.000
jılı yanvarda alpıs jasında	97	1	1	57.827	1.000
jılı ábdurazaq baqsı degen	97	1	1	57.827	1.000
jılı ámiwdáryanıń quyar ayaǵında	97	1	1	57.827	1.000
jılı ázerbayjan fotokino basqarması	97	1	1	57.827	1.000
jılı ázerbayjan muzıkalı teatrı	97	1	1	57.827	1.000
jılı óziniń dostı xusayn	97	1	1	57.827	1.000
jılı úsh tomnıń birinshi	97	1	1	57.827	1.000
jılı úylengen hám patsha	97	1	1	57.827	1.000
jılına kórkem kóplegen waqıya	97	1	1	57.827	1.000
jılına mln dana jetistirildi	97	1	1	57.827	1.000
jılına ortasha mlrd kvt	97	1	1	57.827	1.000
jılına quyadı aral teńizi	97	1	1	57.827	1.000
jılǵa deyin qaraqalpaqstanda arab	97	1	1	57.827	1.000
jılǵa salıstırǵanda metrge túsip	97	1	1	57.827	1.000
jılǵa salıstırǵanda mln ga	97	1	1	57.827	1.000
jılǵa shamalas bolıp qaytqan	97	1	1	57.827	1.000
jılǵa shamalas bolǵan biraq	97	1	1	57.827	1.000
jılǵa shekem aralda túr	97	1	1	57.827	1.000
jılǵa shekem dawam etken	97	1	1	57.827	1.000
jılǵa shekem pitkermegen bul	97	1	1	57.827	1.000
jılǵı kóterilisten keyin taza	97	1	1	57.827	1.000
jınayat processinde qorǵawshı wákil	97	1	1	57.827	1.000
jırası bar hár sózdiń	97	1	1	57.827	1.000
jıraw alpamıs ı dástanınıń	97	1	1	57.827	1.000
jırawdan a jamalov n	97	1	1	57.827	1.000
jırawdan a jamalov tárepinen	97	1	1	57.827	1.000
jırawdan besinshi variantı jılı	97	1	1	57.827	1.000
jırawdan jazıp alındı tórtinshi	97	1	1	57.827	1.000
jırawdan q ayımbetov tárepinen	97	1	1	57.827	1.000
jırawdan q maqsetov tárepinen	97	1	1	57.827	1.000
jırawdan r xojambergenov tárepinen	97	1	1	57.827	1.000
jırlaw menen birge onı	97	1	1	57.827	1.000
jırlaǵan barlıq nárseden kóre	97	1	1	57.827	1.000
jırı besik jırı qaraqalpaq	97	1	1	57.827	1.000
jırı qaraqalpaq xalıq qosıqlarınıń	97	1	1	57.827	1.000
jırı yaki xayya háyiw	97	1	1	57.827	1.000
jırında balanıń er jetiwi	97	1	1	57.827	1.000
jırında kóplegen súwretlew quralların	97	1	1	57.827	1.000
jıyna eger óz miynetiń	97	1	1	57.827	1.000
jıynadı mine usı patshanıń	97	1	1	57.827	1.000
jıynala basladı olar kópshilik	97	1	1	57.827	1.000
jıynaldı arab tiliniń arab	97	1	1	57.827	1.000
jıynalıs atqarıwshı hákimiyattı ministrler	97	1	1	57.827	1.000
jıynalısı fondtı azaytıw sebeplerin	97	1	1	57.827	1.000
jıynalısında dawıslardıń jigirma bes	97	1	1	57.827	1.000
jıynalısında qabıl etiledi ustavlıq	97	1	1	57.827	1.000
jıynalısında yamasa baqlaw keńesi	97	1	1	57.827	1.000
jıynalısında yamasa jámiyettiń baqlaw	97	1	1	57.827	1.000
jıynalısınıń sheshimine muwapıq jámiyettiń	97	1	1	57.827	1.000
jıynalǵan bunday poetikalıq sóz	97	1	1	57.827	1.000
jıynalǵan xalayıqqa bayanlawdan ibarat	97	1	1	57.827	1.000
jıynalǵan xalıq onıń awzına	97	1	1	57.827	1.000
jıynalǵan xalıqqa bet ashardıń	97	1	1	57.827	1.000
jıynap xorasannıń abadanlıǵı ushın	97	1	1	57.827	1.000
jıynaw maqsetinde bolıwı kerek	97	1	1	57.827	1.000
jıynawshı maydanı taw bóliminde	97	1	1	57.827	1.000
jıynawǵa jiberilgen ekspediciya aǵzaları	97	1	1	57.827	1.000
jıynaǵan bular nańumojis aristoteldiń	97	1	1	57.827	1.000
jıynaǵı bolıp tabıladı tártip	97	1	1	57.827	1.000
jıynaǵı menen tom óz	97	1	1	57.827	1.000
jıynaǵı tańlamalı shıǵarmaları bir	97	1	1	57.827	1.000
jıyınıń bet ashardıń násiyat	97	1	1	57.827	1.000
k alekperov shigarmaları belgili	97	1	1	57.827	1.000
k berdimuratovlar xojelepes ǵarrınıń	97	1	1	57.827	1.000
k mámbetov bılay deydi	97	1	1	57.827	1.000
kabel radioelektron apparatlar priborlar	97	1	1	57.827	1.000
kabinetiniń qararı menen jıl	97	1	1	57.827	1.000
kadusiyler albanlar tariyxıy rawajlanıw	97	1	1	57.827	1.000
kalbajar rayonı gubadli rayonı	97	1	1	57.827	1.000
kalligrafiya modaǵa aylandı sonıń	97	1	1	57.827	1.000
kamal turbatiyler menen ushrasqan	97	1	1	57.827	1.000
kamalov q mambetnazarov baspaǵa	97	1	1	57.827	1.000
kamalov q mambetnazarovlar tárepinen	97	1	1	57.827	1.000
kamil bóluv ushın adeb	97	1	1	57.827	1.000
kanaldıń suwınıń ti qumǵa	97	1	1	57.827	1.000
kanalları jayran batan arake	97	1	1	57.827	1.000
kanalı aralıǵında házirgi waqıtta	97	1	1	57.827	1.000
kanalı hám qızıl teńiz	97	1	1	57.827	1.000
kapital biziń respublikamızdıń aymaǵında	97	1	1	57.827	1.000
kapital ekilemshi emissiya kóbeygende	97	1	1	57.827	1.000
kapitaldı azaytqanda jámiyetti saplastırǵan	97	1	1	57.827	1.000
kapitaldı azaytıw haqqında sheshim	97	1	1	57.827	1.000
kapitaldı azaytıwǵa haqlı emes	97	1	1	57.827	1.000
kapitaldı dúziw ushın akcionerlik	97	1	1	57.827	1.000
kapitaldı qabıllaydı hám satıp	97	1	1	57.827	1.000
kapitaldıń belgili muǵdarın quraydı	97	1	1	57.827	1.000
kapitaldıń múlktiń dáramattıń bir	97	1	1	57.827	1.000
kapitalların kóbeytiwge olardı inflyaciyadan	97	1	1	57.827	1.000
kapitalı bólinbeydi akciyalar emissiyası	97	1	1	57.827	1.000
kapitalı jámiyettiń akcionerler tárepinen	97	1	1	57.827	1.000
kapitalın azaytıw haqqında hám	97	1	1	57.827	1.000
kapitalın azaytıwǵa ruqsat etiledi	97	1	1	57.827	1.000
kapitalın kóbeytip barıw tek	97	1	1	57.827	1.000
kapitalın kóbeytiw haqqında hám	97	1	1	57.827	1.000
kapitalına yuridikalıq yamasa fizikalıq	97	1	1	57.827	1.000
kapitan qızı tariyxıy romanın	97	1	1	57.827	1.000
kapitanı etip qara teńizdiń	97	1	1	57.827	1.000
karakalpak şairi ajiniyaz kosıbayulı	97	1	1	57.827	1.000
karam jırawdan a jamalov	97	1	1	57.827	1.000
karam láyli hám majnun	97	1	1	57.827	1.000
karma esaplanadı hám onı	97	1	1	57.827	1.000
karmanıń denesin usı materiya	97	1	1	57.827	1.000
karmanıń qatnası arqalı jan	97	1	1	57.827	1.000
kartada kórsetiwinshe kaspiyge zarafshan	97	1	1	57.827	1.000
kartanı bólekke bóldi sonıń	97	1	1	57.827	1.000
kartasın sızǵan ol kartanı	97	1	1	57.827	1.000
kartasında afrika afriká úlkenligi	97	1	1	57.827	1.000
kartasında antarktika ilimiy stantsiya	97	1	1	57.827	1.000
kartasında aral teńizi menen	97	1	1	57.827	1.000
kartasında aziya aziya jerdiń	97	1	1	57.827	1.000
kartaǵa anglichanlı djenkinson jılı	97	1	1	57.827	1.000
kartaǵa hár qıylı dáwirlerde	97	1	1	57.827	1.000
kartaǵa túsirgen bolsa al	97	1	1	57.827	1.000
kartaǵa túsirgen maǵlıwmatlar boyınsha	97	1	1	57.827	1.000
kashtan hám basqa topıraqlar	97	1	1	57.827	1.000
kashtan taw kashtan hám	97	1	1	57.827	1.000
kaspiy teńizi hám kura	97	1	1	57.827	1.000
kaspiy teńizi jaǵası az	97	1	1	57.827	1.000
kaspiy teńizi menen baylanısta	97	1	1	57.827	1.000
kaspiy teńizine hám kavkaz	97	1	1	57.827	1.000
kaspiy teńizine quyǵan al	97	1	1	57.827	1.000
kaspiy teńizinen gaz bolsa	97	1	1	57.827	1.000
kaspiy teńizleri súwretlengen kartada	97	1	1	57.827	1.000
kaspiyge zarafshan hám ámiwdárya	97	1	1	57.827	1.000
kaspiyler kadusiyler albanlar tariyxıy	97	1	1	57.827	1.000
kasroniylar eldegiziylar patshalıǵı rawajlanıwı	97	1	1	57.827	1.000
kategoriya alfavit boyınsha shayırlar	97	1	1	57.827	1.000
kategoriya biologiya title bir	97	1	1	57.827	1.000
kategoriya paytaxtlar title avesto	97	1	1	57.827	1.000
kategoriya qaraqalpaq shayırları title	97	1	1	57.827	1.000
kategoriya qazaqstan qalaları kategoriya	97	1	1	57.827	1.000
kategoriya sıpatında bahalı qaǵaz	97	1	1	57.827	1.000
kategoriya ádebiyat title ayapbergen	97	1	1	57.827	1.000
kategoriyalardı izertlewge hám praktikalıq	97	1	1	57.827	1.000
katolik mektebinde oqıǵan ol	97	1	1	57.827	1.000
kauchuk shina hám basqa	97	1	1	57.827	1.000
kaustik soda sintetikalıq kauchuk	97	1	1	57.827	1.000
kavkaz albaniya házirgi ázerbayjan	97	1	1	57.827	1.000
kavkaz albaniyası ázerbayjandı basqınshılar	97	1	1	57.827	1.000
kavkaz artınıń qubla shıǵıs	97	1	1	57.827	1.000
kavkaz hám kishi kavkaz	97	1	1	57.827	1.000
kavkaz hám qırımda altı	97	1	1	57.827	1.000
kavkaz hám ural tawları	97	1	1	57.827	1.000
kavkaz tawları arqalı qara	97	1	1	57.827	1.000
kavkaz tawları qubla shıǵıs	97	1	1	57.827	1.000
kaynozoy erası ortalıǵında mln	97	1	1	57.827	1.000
kayumars xumanch jámshid hám	97	1	1	57.827	1.000
kazbin dep ataǵan al	97	1	1	57.827	1.000
ke shamalası muz benen	97	1	1	57.827	1.000
keklik ǵaz hám úyrek	97	1	1	57.827	1.000
keldi bul hádiyse arab	97	1	1	57.827	1.000
keldi ganjadaǵı nizamiy esteligi	97	1	1	57.827	1.000
keldi jılları o kojurov	97	1	1	57.827	1.000
keldi jılları ázerbayjan kinematografiyası	97	1	1	57.827	1.000
keldi kók at h	97	1	1	57.827	1.000
keldi xii ásirde saljukiyler	97	1	1	57.827	1.000
keldi ózleriniń tereń ilimiy	97	1	1	57.827	1.000
keledi azap shegiwden qutılıwı	97	1	1	57.827	1.000
keledi b e sh	97	1	1	57.827	1.000
keledi bet asharda aǵayın	97	1	1	57.827	1.000
keledi biraq ǵarǵabaydıń sońǵı	97	1	1	57.827	1.000
keledi bunıń eń baslı	97	1	1	57.827	1.000
keledi geyde eki qatarda	97	1	1	57.827	1.000
keledi geyparaları yumor satiraǵa	97	1	1	57.827	1.000
keledi hám óz oqıwın	97	1	1	57.827	1.000
keledi joqarı shirwan joqarı	97	1	1	57.827	1.000
keledi kárxanalardıń qosımsha finans	97	1	1	57.827	1.000
keledi ol qaraqalpaqtıń qońırat	97	1	1	57.827	1.000
keledi ol xirattaǵı dilkash	97	1	1	57.827	1.000
keledi xannıń otırıspasında álbentti	97	1	1	57.827	1.000
keleshegi joq ekenligi hám	97	1	1	57.827	1.000
keleshegi ushın úlken jol	97	1	1	57.827	1.000
keleshegin joybarlaǵan balanıń úlkeygende	97	1	1	57.827	1.000
keleshegin kórkem dóretpege baǵıshlaǵan	97	1	1	57.827	1.000
keleshekke bolǵan isenimlerin ádewir	97	1	1	57.827	1.000
keleshekke iye dástúr qosıqlarınıń	97	1	1	57.827	1.000
keletuǵın bolsa geyde barlıq	97	1	1	57.827	1.000
keletuǵının atap ótiw kerek	97	1	1	57.827	1.000
kelgen jańa úyiniń adamları	97	1	1	57.827	1.000
kelgen jaǵdayda da tap	97	1	1	57.827	1.000
kelgen keyingi ómiriniń hámmesinde	97	1	1	57.827	1.000
kelgen kino birinshi ázerbayjan	97	1	1	57.827	1.000
kelgen nizamiy shıǵarmalarınıń ayırımları	97	1	1	57.827	1.000
kelgen onıń bizge miyras	97	1	1	57.827	1.000
kelgen paxtashılıq awıl xojalıǵınıń	97	1	1	57.827	1.000
kelgen shayırnizami məmmədov tağısoy	97	1	1	57.827	1.000
kelgen xix xx ásirlerde	97	1	1	57.827	1.000
kelgen álisher nawayı xiratqa	97	1	1	57.827	1.000
kelgende elmurat axun tosattan	97	1	1	57.827	1.000
kelgende ákesi de anası	97	1	1	57.827	1.000
kelgende ǵarǵabaydıń hayalı qaytıs	97	1	1	57.827	1.000
kelgenińdi ǵapılda bilmey qaldım	97	1	1	57.827	1.000
kelgennen baslap tap jılǵa	97	1	1	57.827	1.000
kelgennen keyin sol waqıtları	97	1	1	57.827	1.000
kelgennen soń óz awılına	97	1	1	57.827	1.000
kelin kemal molla amanqul	97	1	1	57.827	1.000
kelindi jazıw sızıw ilim	97	1	1	57.827	1.000
kelinshek eki jaqsı bas	97	1	1	57.827	1.000
kelinshek keshe shıqsań úyińnen	97	1	1	57.827	1.000
kelinshek úlken bolsın túyiniń	97	1	1	57.827	1.000
kelinshekke aqıl násiyat berip	97	1	1	57.827	1.000
kelinshekler arasında oǵada kóp	97	1	1	57.827	1.000
kelinshekler qosıqlarına kirgizip belgilegen	97	1	1	57.827	1.000
kelinshektiń kelgen jańa úyiniń	97	1	1	57.827	1.000
kelip ashamaylı ruwı ayıllı	97	1	1	57.827	1.000
kelip biz jeńiske eristik	97	1	1	57.827	1.000
kelip jetken eń kólemli	97	1	1	57.827	1.000
kelip jetpedi haqıyqatlar sıylıǵı	97	1	1	57.827	1.000
kelip nájepti darǵa astıradı	97	1	1	57.827	1.000
kelip pushkinniń júdá belgili	97	1	1	57.827	1.000
kelip shıqqanlardı jaman kórer	97	1	1	57.827	1.000
kelip shıǵadı ol qandayda	97	1	1	57.827	1.000
kelip shıǵıp antarktika tek	97	1	1	57.827	1.000
kelip shıǵıwı menen baylanıslı	97	1	1	57.827	1.000
kelip turǵandaǵı isiń mınaw	97	1	1	57.827	1.000
kelip u hojibekovtıń arshin	97	1	1	57.827	1.000
kelip xamsa avtorları bolǵan	97	1	1	57.827	1.000
kelip úyde otırǵan qızlardı	97	1	1	57.827	1.000
kelise almadı ákesindegi awır	97	1	1	57.827	1.000
kelisetuǵın adamlar ǵana aytadı	97	1	1	57.827	1.000
kelisimler vedalarda arisvlerdiń áyyemgi	97	1	1	57.827	1.000
kelispewshilik toqtatılıp máseleni tınısh	97	1	1	57.827	1.000
kelispewshilikler sebepli rústem turanǵa	97	1	1	57.827	1.000
keliwdi usınadı onıń túsindiriwinshe	97	1	1	57.827	1.000
keliwi jılǵı kóterilisten keyin	97	1	1	57.827	1.000
keliwi múmkin kópshilik uyqasatuǵın	97	1	1	57.827	1.000
keliwi shaxmat oyını hám	97	1	1	57.827	1.000
keliwi óz bilimin jetilistiriwge	97	1	1	57.827	1.000
keliwine ruxsat beredi patsha	97	1	1	57.827	1.000
keliwshi okeannan alısta jaylasqan	97	1	1	57.827	1.000
kelmegen biraq kavkaz albaniya	97	1	1	57.827	1.000
kelmekte jıl noyabrde shoro	97	1	1	57.827	1.000
kelsede tartınbaǵan kóldegi úyrek	97	1	1	57.827	1.000
keltirdi viii ásir baslarında	97	1	1	57.827	1.000
keltirgen orta ásirdegi dóretpe	97	1	1	57.827	1.000
keltirgen pıshıq esik aldında	97	1	1	57.827	1.000
keltirip shıǵaradı áyyemgi hindistanda	97	1	1	57.827	1.000
keltirip ótiwge boladı mısalı	97	1	1	57.827	1.000
keltiriw qıyın bul janrdıń	97	1	1	57.827	1.000
kem bolmay ay ashılǵay	97	1	1	57.827	1.000
kem kemnen awıl adamları	97	1	1	57.827	1.000
kem kemnen berdaq shayır	97	1	1	57.827	1.000
kem kemnen kúsheye basladı	97	1	1	57.827	1.000
kem kemnen rawajlanıwı bolıp	97	1	1	57.827	1.000
kemal molla amanqul maqsımjan	97	1	1	57.827	1.000
kemasazlıq azıq awqat sanaatı	97	1	1	57.827	1.000
kembaǵal turmıs keshirgen ámiwdáryanıń	97	1	1	57.827	1.000
keme qatnaydı baku batumi	97	1	1	57.827	1.000
kemede shevchenkonıń ózi adam	97	1	1	57.827	1.000
kemeniń kapitanı etip qara	97	1	1	57.827	1.000
kemesin jılı túsirdi jıl	97	1	1	57.827	1.000
keminde eki júz ese	97	1	1	57.827	1.000
kemiriwshiler jabayı jalǵızaq nutriya	97	1	1	57.827	1.000
kemnen awıl adamları arqalı	97	1	1	57.827	1.000
kemnen berdaq shayır berdaq	97	1	1	57.827	1.000
kemnen kúsheye basladı ájiniyaz	97	1	1	57.827	1.000
kemnen rawajlanıwı bolıp tabıladı	97	1	1	57.827	1.000
kemsitiwge baǵıshlanǵan qatarları da	97	1	1	57.827	1.000
kengerli ázerbayjan realistlik kórkem	97	1	1	57.827	1.000
keramika buyımları mingechaur qazılmaları	97	1	1	57.827	1.000
kerek balalar qosıqlarında balalardıń	97	1	1	57.827	1.000
kerek bul tiri organizm	97	1	1	57.827	1.000
kerek edi politsiya itibar	97	1	1	57.827	1.000
kerek ekenligin ańlatadı biologiya	97	1	1	57.827	1.000
kerek ekenligin jazǵan alımlardıń	97	1	1	57.827	1.000
kerek jılı túrkistan general	97	1	1	57.827	1.000
kerek qaraqalpaq dástúrinde juwaptan	97	1	1	57.827	1.000
kerek sebebi pútkil toyǵa	97	1	1	57.827	1.000
kerek sebebi qazaq xalqı	97	1	1	57.827	1.000
kerekli baǵdarda ótkeriwge járdemlesedi	97	1	1	57.827	1.000
kerekligin balanıń úyleniwinde aldında	97	1	1	57.827	1.000
kerekligin onıń ne islewi	97	1	1	57.827	1.000
keseli menen gúreste úlken	97	1	1	57.827	1.000
kesellik payda etiwi múmkin	97	1	1	57.827	1.000
keselliklerdi payda etetuǵın parazit	97	1	1	57.827	1.000
keshe shıqsań úyińnen bet	97	1	1	57.827	1.000
keshiredi berdaq jas waqıtlarınan	97	1	1	57.827	1.000
keshirek túsingenine ádewir ókinedi	97	1	1	57.827	1.000
keshiretuǵın haywanlar kislorodtı az	97	1	1	57.827	1.000
keshiretuǵın organizmler bolıp olar	97	1	1	57.827	1.000
keshirgen ámiwdáryanıń aral teńizine	97	1	1	57.827	1.000
keshirgenlerin bir neshe romantikalıq	97	1	1	57.827	1.000
keshirilgen jáne bir qol	97	1	1	57.827	1.000
keshiriwine sebepshi boladı ol	97	1	1	57.827	1.000
keshte medireseniń ójirelerinde qalıp	97	1	1	57.827	1.000
keshte úyme úy gezekpe	97	1	1	57.827	1.000
keskin parıq qıladı sebebi	97	1	1	57.827	1.000
keskin qarama qarsılıqlardı óz	97	1	1	57.827	1.000
kete almay qattı qıynaladı	97	1	1	57.827	1.000
ketedi al ti hár	97	1	1	57.827	1.000
ketedi bir neshe dúrre	97	1	1	57.827	1.000
ketedi elmurat buxaranıń mirarab	97	1	1	57.827	1.000
ketedi hám jılı ol	97	1	1	57.827	1.000
ketedi iran hám turan	97	1	1	57.827	1.000
ketedi kamil bóluv ushın	97	1	1	57.827	1.000
ketedi oqıwın pitkergennen keyin	97	1	1	57.827	1.000
ketedi pushkin óziniń ullı	97	1	1	57.827	1.000
ketedi ámiwdárya jılları aral	97	1	1	57.827	1.000
ketetuǵın kárwan sarayǵa usaydı	97	1	1	57.827	1.000
ketetuǵın sol jerde duwtar	97	1	1	57.827	1.000
ketip ashıq aydınǵa barıp	97	1	1	57.827	1.000
ketipti torǵaydan ayırılıp qalǵan	97	1	1	57.827	1.000
ketiwge májbúr boladı ol	97	1	1	57.827	1.000
ketiwge májbúr bolǵan ol	97	1	1	57.827	1.000
ketiwi eki túrli pikirdi	97	1	1	57.827	1.000
ketiwi sebebinen bul jerlerde	97	1	1	57.827	1.000
ketiwinen baslanadı álbent genjeqarabek	97	1	1	57.827	1.000
ketiwinen qorqıp balzam bermeydi	97	1	1	57.827	1.000
ketken bunnan keyin qızdıń	97	1	1	57.827	1.000
ketken jerleri de bar	97	1	1	57.827	1.000
ketken jılı teńizdiń qáddi	97	1	1	57.827	1.000
ketken kitaplardan tek yasna	97	1	1	57.827	1.000
ketken ol eń dáslep	97	1	1	57.827	1.000
ketken olar arsha arsha	97	1	1	57.827	1.000
ketken sońǵı xvi xvii	97	1	1	57.827	1.000
ketkenin túsinedi ol onıń	97	1	1	57.827	1.000
ketkennen keyin de qazaqstanda	97	1	1	57.827	1.000
ketti al teńizdiń kólemi	97	1	1	57.827	1.000
ketti házirgi waqıtta onıń	97	1	1	57.827	1.000
ketti jıl maydan kelispewshilik	97	1	1	57.827	1.000
ketti jılları suwdıń qáddi	97	1	1	57.827	1.000
ketti jılları tómengi ámiwdárya	97	1	1	57.827	1.000
ketti onıń danıshpanlıq penen	97	1	1	57.827	1.000
kewlindegi arzıw armanın maqset	97	1	1	57.827	1.000
keyin ala antarktika huqıqıy	97	1	1	57.827	1.000
keyin ala budda bolıp	97	1	1	57.827	1.000
keyin ala teńizdiń tolısıwı	97	1	1	57.827	1.000
keyin ala ázerbayjan dramaturglarınıń	97	1	1	57.827	1.000
keyin alisher shańaraǵı iraqqa	97	1	1	57.827	1.000
keyin anası menen tanıstıradı	97	1	1	57.827	1.000
keyin awqamlas respublika retinde	97	1	1	57.827	1.000
keyin balalar mektep hám	97	1	1	57.827	1.000
keyin baspanasız qalǵan bes	97	1	1	57.827	1.000
keyin belgili bola baslaydı	97	1	1	57.827	1.000
keyin de bir neshe	97	1	1	57.827	1.000
keyin de qazaqstanda talay	97	1	1	57.827	1.000
keyin degen álbette bunda	97	1	1	57.827	1.000
keyin ekinshi bolıp túrki	97	1	1	57.827	1.000
keyin hind elinde xısıraw	97	1	1	57.827	1.000
keyin hár qıylı rus	97	1	1	57.827	1.000
keyin nawayı ilajsız samarqandqa	97	1	1	57.827	1.000
keyin naǵıslı gúlalshılıq tas	97	1	1	57.827	1.000
keyin ol qostamǵalı urıwındaǵı	97	1	1	57.827	1.000
keyin ol sol jerde	97	1	1	57.827	1.000
keyin ol tutqınnan qashıp	97	1	1	57.827	1.000
keyin ol óziniń tuwılǵan	97	1	1	57.827	1.000
keyin onıń aytmuxammed adamlar	97	1	1	57.827	1.000
keyin qızdıń aǵayinleri ájiniyazǵa	97	1	1	57.827	1.000
keyin shveycariyada mektepte oqıwǵa	97	1	1	57.827	1.000
